timestamp,device_id,device_type,flow_duration_mean,packet_rate,byte_volume,port_entropy,unique_dest_ips,tcp_ratio,udp_ratio,iat_mean,iat_std,source_device,target_device
2026-03-04T05:19:00Z,plc-09,plc,0.7510,14.7582,16898.28,0.9678,4,0.9379,0.0621,0.1959,0.0146,plc-09,plc-09
2026-03-03T01:45:00Z,nvr-01,nvr,0.8210,15.5888,30721.26,1.2041,2,0.8211,0.1789,0.2019,0.0166,nvr-01,plc-09
2026-03-02T20:14:00Z,nvr-01,nvr,0.9342,21.8133,42085.57,1.3157,5,0.7912,0.2088,0.1903,0.0123,nvr-01,nvr-01
2026-03-03T13:06:00Z,access-ctrl-01,access_controller,0.5422,8.2705,9662.76,0.6010,1,0.8695,0.1305,0.2756,0.0073,access-ctrl-01,nvr-01
2026-03-01T20:42:00Z,sensor-007,sensor,0.3999,3.0969,1720.36,0.1656,1,0.9014,0.0986,0.3261,0.0108,sensor-007,access-ctrl-01
2026-03-02T13:13:00Z,router-02,router,0.8127,68.0527,114928.66,2.6513,16,0.4968,0.5032,0.0995,0.0224,router-02,sensor-007
2026-03-01T17:11:00Z,sensor-007,sensor,0.4461,3.3977,1516.36,0.1735,1,0.9084,0.0916,0.2949,0.0088,sensor-007,router-02
2026-03-01T04:45:00Z,cam-001,camera,1.1469,57.1293,102683.83,2.0791,10,0.6461,0.3539,0.0763,0.0347,cam-001,sensor-007
2026-03-03T18:15:00Z,thermostat-03,thermostat,0.4929,6.5674,8760.16,0.5906,4,0.8462,0.1538,0.2842,0.0105,thermostat-03,cam-001
2026-03-01T18:21:00Z,sensor-007,sensor,0.4388,3.1899,1794.90,0.1594,1,0.9108,0.0892,0.3163,0.0111,sensor-007,thermostat-03
2026-03-02T08:36:00Z,router-02,router,0.8101,32.4855,47452.13,2.0145,8,0.6963,0.3037,0.1377,0.0194,router-02,sensor-007
2026-03-04T11:00:00Z,plc-09,plc,0.6982,14.1125,19187.14,0.8572,4,0.9318,0.0682,0.2291,0.0155,plc-09,router-02
2026-03-04T01:58:00Z,thermostat-03,thermostat,0.5646,5.6553,7615.71,0.4779,3,0.8457,0.1543,0.2677,0.0123,thermostat-03,plc-09
2026-03-03T05:10:00Z,nvr-01,nvr,0.9783,16.4140,37534.97,1.1302,5,0.7870,0.2130,0.1884,0.0167,nvr-01,thermostat-03
2026-03-01T10:15:00Z,cam-001,camera,1.0276,93.5249,161191.61,3.4458,9,0.3858,0.6142,0.0962,0.0260,cam-001,nvr-01
2026-03-02T19:33:00Z,nvr-01,nvr,0.9678,17.7606,36879.40,1.1927,5,0.7773,0.2227,0.2018,0.0136,nvr-01,cam-001
2026-03-03T10:36:00Z,access-ctrl-01,access_controller,0.5587,9.1093,9724.70,0.6464,1,0.8715,0.1285,0.2375,0.0090,access-ctrl-01,nvr-01
2026-03-03T21:45:00Z,thermostat-03,thermostat,0.5121,5.3172,6538.99,0.5173,4,0.8374,0.1626,0.2928,0.0129,thermostat-03,access-ctrl-01
2026-03-01T19:52:00Z,sensor-007,sensor,0.4227,3.4297,1679.40,0.1633,3,0.9033,0.0967,0.2820,0.0093,sensor-007,thermostat-03
2026-03-02T18:35:00Z,nvr-01,nvr,0.8735,20.7262,34968.52,1.2689,6,0.8159,0.1841,0.1944,0.0155,nvr-01,sensor-007
2026-03-01T21:22:00Z,sensor-007,sensor,0.3793,6.4872,3299.80,0.2196,3,0.6740,0.3260,0.2435,0.0110,sensor-007,nvr-01
2026-03-01T14:10:00Z,cam-001,camera,1.2583,54.5054,77767.89,2.1315,8,0.5952,0.4048,0.0864,0.0242,cam-001,sensor-007
2026-03-01T13:32:00Z,cam-001,camera,1.2221,115.0285,164984.59,3.3684,17,0.4519,0.5481,0.0610,0.0338,cam-001,cam-001
2026-03-04T03:11:00Z,plc-09,plc,0.8024,12.4286,18650.43,0.9903,1,0.9305,0.0695,0.2009,0.0146,plc-09,cam-001
2026-03-02T09:39:00Z,router-02,router,0.8811,29.9893,46153.18,1.7877,6,0.6975,0.3025,0.1346,0.0185,router-02,plc-09
2026-03-01T08:26:00Z,cam-001,camera,1.2632,53.2342,93344.71,2.1034,11,0.6401,0.3599,0.0944,0.0268,cam-001,router-02
2026-03-04T07:10:00Z,plc-09,plc,0.7406,11.7244,15881.43,0.9248,4,0.9361,0.0639,0.2320,0.0141,plc-09,cam-001
2026-03-02T16:32:00Z,router-02,router,0.7211,26.3974,39109.64,1.5544,9,0.7557,0.2443,0.1691,0.0216,router-02,plc-09
2026-03-01T23:28:00Z,sensor-007,sensor,0.4186,2.7127,1139.14,0.1224,2,0.9197,0.0803,0.3445,0.0111,sensor-007,router-02
2026-03-03T09:38:00Z,access-ctrl-01,access_controller,0.5928,10.0692,13119.62,0.6815,3,0.8967,0.1033,0.2449,0.0081,access-ctrl-01,sensor-007
2026-03-03T03:30:00Z,nvr-01,nvr,0.8916,15.2027,31077.04,1.2389,3,0.8285,0.1715,0.2037,0.0145,nvr-01,access-ctrl-01
2026-03-02T09:38:00Z,router-02,router,0.7944,34.0220,53704.46,1.6905,8,0.6882,0.3118,0.1412,0.0196,router-02,nvr-01
2026-03-04T08:54:00Z,plc-09,plc,0.7095,10.3326,14111.38,0.9003,5,0.9172,0.0828,0.2338,0.0131,plc-09,router-02
2026-03-01T18:10:00Z,sensor-007,sensor,0.4478,3.2135,1701.72,0.1503,1,0.8979,0.1021,0.2764,0.0105,sensor-007,plc-09
2026-03-01T14:20:00Z,cam-001,camera,1.0824,49.6214,99969.92,1.9042,11,0.6605,0.3395,0.0838,0.0352,cam-001,sensor-007
2026-03-01T10:18:00Z,cam-001,camera,1.1961,53.5042,70061.15,1.9626,10,0.6237,0.3763,0.0909,0.0359,cam-001,cam-001
2026-03-01T16:31:00Z,sensor-007,sensor,0.4604,3.0517,1750.64,0.1774,2,0.9225,0.0775,0.3030,0.0114,sensor-007,cam-001
2026-03-02T21:39:00Z,nvr-01,nvr,1.0240,22.4460,42301.14,1.3395,2,0.8170,0.1830,0.1681,0.0131,nvr-01,sensor-007
2026-03-04T07:12:00Z,plc-09,plc,0.6458,13.1374,18786.93,0.9425,2,0.9278,0.0722,0.2256,0.0143,plc-09,nvr-01
2026-03-02T07:44:00Z,router-02,router,0.8949,36.2552,53048.24,2.1491,9,0.7076,0.2924,0.1436,0.0218,router-02,plc-09
2026-03-04T10:53:00Z,plc-09,plc,0.7150,13.1131,18798.71,0.8766,3,0.9204,0.0796,0.2100,0.0122,plc-09,router-02
2026-03-02T03:23:00Z,router-02,router,0.7747,35.6977,59356.04,1.9157,9,0.7435,0.2565,0.1310,0.0237,router-02,plc-09
2026-03-04T08:29:00Z,plc-09,plc,0.6686,12.4277,13311.71,0.8099,5,0.9235,0.0765,0.2316,0.0109,plc-09,router-02
2026-03-03T11:41:00Z,access-ctrl-01,access_controller,0.6124,7.8472,10736.09,0.5743,1,0.8791,0.1209,0.2580,0.0091,access-ctrl-01,plc-09
2026-03-02T22:39:00Z,nvr-01,nvr,0.9114,22.8253,52858.66,1.4538,5,0.8270,0.1730,0.1754,0.0139,nvr-01,access-ctrl-01
2026-03-03T14:07:00Z,access-ctrl-01,access_controller,0.5238,8.0256,8502.14,0.5387,2,0.8715,0.1285,0.3041,0.0077,access-ctrl-01,nvr-01
2026-03-01T17:53:00Z,sensor-007,sensor,0.4208,3.4171,1536.82,0.1430,1,0.9058,0.0942,0.2870,0.0098,sensor-007,access-ctrl-01
2026-03-03T09:08:00Z,access-ctrl-01,access_controller,0.6611,9.3999,12916.18,0.7035,1,0.8710,0.1290,0.2513,0.0088,access-ctrl-01,sensor-007
2026-03-02T18:10:00Z,router-02,router,0.8153,69.9237,75294.52,2.5366,15,0.5211,0.4789,0.1121,0.0223,router-02,access-ctrl-01
2026-03-01T23:03:00Z,sensor-007,sensor,0.3920,2.8629,1219.61,0.1410,3,0.9036,0.0964,0.3796,0.0093,sensor-007,router-02
2026-03-03T01:12:00Z,nvr-01,nvr,0.8975,17.0879,34846.29,1.1869,5,0.7823,0.2177,0.1972,0.0129,nvr-01,sensor-007
2026-03-01T00:02:00Z,cam-001,camera,1.1326,57.4950,79392.47,2.0418,9,0.6366,0.3634,0.0954,0.0328,cam-001,nvr-01
2026-03-01T05:21:00Z,cam-001,camera,1.2059,61.0480,109118.89,2.3451,11,0.6584,0.3416,0.0850,0.0275,cam-001,cam-001
2026-03-04T05:58:00Z,plc-09,plc,0.8064,14.2119,17133.07,1.0756,3,0.9355,0.0645,0.1947,0.0154,plc-09,cam-001
2026-03-01T12:05:00Z,cam-001,camera,1.0916,58.7443,101243.17,1.8365,11,0.6098,0.3902,0.0984,0.0324,cam-001,plc-09
2026-03-02T00:10:00Z,sensor-007,sensor,0.4078,2.5845,1179.22,0.1322,1,0.9179,0.0821,0.3285,0.0108,sensor-007,cam-001
2026-03-03T04:08:00Z,nvr-01,nvr,0.8239,15.6088,37072.95,1.0885,3,0.8056,0.1944,0.2008,0.0117,nvr-01,sensor-007
2026-03-03T10:48:00Z,access-ctrl-01,access_controller,0.5931,8.4132,12221.02,0.6275,3,0.8884,0.1116,0.2356,0.0080,access-ctrl-01,nvr-01
2026-03-01T05:43:00Z,cam-001,camera,1.2938,55.3377,96752.59,2.1851,9,0.6607,0.3393,0.0863,0.0250,cam-001,access-ctrl-01
2026-03-02T03:47:00Z,router-02,router,0.8104,33.8609,58516.08,2.0622,9,0.6965,0.3035,0.1346,0.0202,router-02,cam-001
2026-03-01T00:39:00Z,cam-001,camera,1.1152,54.3135,96521.06,1.9879,10,0.6508,0.3492,0.0903,0.0241,cam-001,router-02
2026-03-03T23:31:00Z,thermostat-03,thermostat,0.4671,5.8683,6396.56,0.4178,3,0.8543,0.1457,0.2863,0.0121,thermostat-03,cam-001
2026-03-04T11:07:00Z,plc-09,plc,0.7067,13.2432,16141.95,0.8566,1,0.9220,0.0780,0.1919,0.0152,plc-09,thermostat-03
2026-03-03T16:59:00Z,access-ctrl-01,access_controller,0.5567,8.3375,10566.98,0.6287,4,0.8788,0.1212,0.2615,0.0091,access-ctrl-01,plc-09
2026-03-04T04:12:00Z,plc-09,plc,0.7075,15.9207,20202.70,1.1187,3,0.9355,0.0645,0.1801,0.0149,plc-09,access-ctrl-01
2026-03-04T11:14:00Z,plc-09,plc,0.7846,13.9109,16713.76,1.0237,1,0.9303,0.0697,0.1982,0.0116,plc-09,plc-09
2026-03-01T18:00:00Z,sensor-007,sensor,0.4607,6.1684,4160.21,0.2562,5,0.6921,0.3079,0.1716,0.0093,sensor-007,plc-09
2026-03-03T10:09:00Z,access-ctrl-01,access_controller,0.5714,9.5003,11445.84,0.5637,3,0.8838,0.1162,0.2152,0.0105,access-ctrl-01,sensor-007
2026-03-04T00:23:00Z,thermostat-03,thermostat,0.4687,5.2631,5721.01,0.4703,3,0.8636,0.1364,0.3140,0.0118,thermostat-03,access-ctrl-01
2026-03-01T10:27:00Z,cam-001,camera,1.0854,43.3607,71250.95,2.0736,10,0.5906,0.4094,0.1062,0.0266,cam-001,thermostat-03
2026-03-02T04:03:00Z,router-02,router,0.7561,36.1524,49248.36,2.0738,9,0.6778,0.3222,0.1408,0.0216,router-02,cam-001
2026-03-04T05:11:00Z,plc-09,plc,0.7746,15.2632,17220.65,0.9228,2,0.9236,0.0764,0.1737,0.0107,plc-09,router-02
2026-03-02T20:01:00Z,nvr-01,nvr,1.0032,21.4388,44812.84,1.4612,4,0.7750,0.2250,0.1881,0.0146,nvr-01,plc-09
2026-03-02T13:32:00Z,router-02,router,0.7226,27.8357,45472.51,1.6457,6,0.6980,0.3020,0.1451,0.0198,router-02,nvr-01
2026-03-02T05:26:00Z,router-02,router,0.7818,58.4651,136476.07,3.1257,18,0.5367,0.4633,0.0819,0.0214,router-02,router-02
2026-03-04T09:54:00Z,plc-09,plc,0.6361,12.5744,15555.47,0.9837,3,0.9276,0.0724,0.2366,0.0156,plc-09,router-02
2026-03-02T21:20:00Z,nvr-01,nvr,0.9458,18.4436,39418.72,1.4605,4,0.8085,0.1915,0.1884,0.0149,nvr-01,plc-09
2026-03-04T06:13:00Z,plc-09,plc,0.7575,12.3449,18149.27,1.0048,4,0.9228,0.0772,0.2011,0.0115,plc-09,nvr-01
2026-03-03T01:14:00Z,nvr-01,nvr,0.8803,17.9524,31042.93,1.0991,2,0.7826,0.2174,0.1877,0.0162,nvr-01,plc-09
2026-03-02T12:01:00Z,router-02,router,0.7055,27.8148,51935.02,1.6031,6,0.6998,0.3002,0.1500,0.0187,router-02,nvr-01
2026-03-03T12:38:00Z,access-ctrl-01,access_controller,0.5896,8.1859,8903.28,0.6061,1,0.8911,0.1089,0.2550,0.0100,access-ctrl-01,router-02
2026-03-01T09:36:00Z,cam-001,camera,1.0348,44.1333,83112.65,2.0235,8,0.6144,0.3856,0.0911,0.0324,cam-001,access-ctrl-01
2026-03-01T14:11:00Z,cam-001,camera,1.1000,49.2305,75415.27,2.1315,7,0.6047,0.3953,0.0946,0.0299,cam-001,cam-001
2026-03-01T19:06:00Z,sensor-007,sensor,0.4181,3.1447,1743.67,0.1732,1,0.9154,0.0846,0.2663,0.0106,sensor-007,cam-001
2026-03-03T02:51:00Z,nvr-01,nvr,0.9180,15.5940,36815.06,1.0986,6,0.8221,0.1779,0.2326,0.0163,nvr-01,sensor-007
2026-03-03T16:19:00Z,access-ctrl-01,access_controller,0.5598,7.3721,8864.99,0.5997,1,0.8687,0.1313,0.2707,0.0091,access-ctrl-01,nvr-01
2026-03-03T13:57:00Z,access-ctrl-01,access_controller,0.5188,7.2633,8196.48,0.5371,3,0.8721,0.1279,0.2881,0.0090,access-ctrl-01,access-ctrl-01
2026-03-03T07:35:00Z,access-ctrl-01,access_controller,0.5476,8.6733,10283.62,0.5884,3,0.8836,0.1164,0.2441,0.0093,access-ctrl-01,access-ctrl-01
2026-03-04T05:02:00Z,plc-09,plc,0.8071,15.6899,20822.53,1.1196,5,0.9252,0.0748,0.1850,0.0104,plc-09,access-ctrl-01
2026-03-01T21:07:00Z,sensor-007,sensor,0.3989,2.6965,1681.93,0.1450,3,0.9130,0.0870,0.3480,0.0085,sensor-007,plc-09
2026-03-02T13:28:00Z,router-02,router,0.7402,25.6510,45293.88,1.8653,10,0.7038,0.2962,0.1661,0.0193,router-02,sensor-007
2026-03-01T17:57:00Z,sensor-007,sensor,0.4632,3.6773,1841.79,0.1513,1,0.9211,0.0789,0.2948,0.0100,sensor-007,router-02
2026-03-03T21:53:00Z,thermostat-03,thermostat,0.5234,5.2977,7482.28,0.4799,1,0.8765,0.1235,0.2823,0.0135,thermostat-03,sensor-007
2026-03-03T22:33:00Z,thermostat-03,thermostat,0.4594,5.6041,6166.40,0.4206,3,0.8631,0.1369,0.2723,0.0103,thermostat-03,thermostat-03
2026-03-03T19:29:00Z,thermostat-03,thermostat,0.5982,14.5888,14719.51,0.8565,6,0.6175,0.3825,0.2288,0.0142,thermostat-03,thermostat-03
2026-03-03T08:35:00Z,access-ctrl-01,access_controller,0.6268,15.9417,19244.97,1.3345,12,0.6441,0.3559,0.1870,0.0090,access-ctrl-01,thermostat-03
2026-03-02T02:40:00Z,router-02,router,0.8257,32.3568,53444.71,2.0535,9,0.7069,0.2931,0.1398,0.0181,router-02,access-ctrl-01
2026-03-03T09:14:00Z,access-ctrl-01,access_controller,0.6378,19.8580,25729.38,1.1998,12,0.7446,0.2554,0.1524,0.0108,access-ctrl-01,router-02
2026-03-02T13:41:00Z,router-02,router,0.7187,28.4053,37902.83,1.6058,7,0.7536,0.2464,0.1711,0.0199,router-02,access-ctrl-01
2026-03-01T20:30:00Z,sensor-007,sensor,0.4349,7.5892,2657.50,0.2214,10,0.6628,0.3372,0.2015,0.0099,sensor-007,router-02
2026-03-01T06:49:00Z,cam-001,camera,1.2800,53.6591,91720.64,2.3844,7,0.6081,0.3919,0.0891,0.0302,cam-001,sensor-007
2026-03-03T18:39:00Z,thermostat-03,thermostat,0.5239,6.6537,7201.40,0.5360,3,0.8748,0.1252,0.2417,0.0131,thermostat-03,cam-001
2026-03-01T20:50:00Z,sensor-007,sensor,0.4344,2.9392,1682.68,0.1393,1,0.9008,0.0992,0.3065,0.0120,sensor-007,thermostat-03
2026-03-02T17:35:00Z,router-02,router,0.7090,28.4662,46030.43,1.6458,8,0.7373,0.2627,0.1580,0.0210,router-02,sensor-007
2026-03-02T21:05:00Z,nvr-01,nvr,1.0683,19.5603,46994.59,1.4801,4,0.7994,0.2006,0.1628,0.0113,nvr-01,router-02
2026-03-02T09:37:00Z,router-02,router,0.8441,30.3294,46647.35,1.7445,7,0.7293,0.2707,0.1406,0.0198,router-02,nvr-01
2026-03-01T14:40:00Z,cam-001,camera,1.2989,56.1658,89244.41,1.9222,8,0.6368,0.3632,0.0886,0.0314,cam-001,router-02
2026-03-01T04:41:00Z,cam-001,camera,1.1450,63.4862,94077.63,2.1364,10,0.6315,0.3685,0.0894,0.0267,cam-001,cam-001
2026-03-01T13:15:00Z,cam-001,camera,1.2432,50.4300,82827.45,2.1188,7,0.6438,0.3562,0.0977,0.0342,cam-001,cam-001
2026-03-03T00:43:00Z,nvr-01,nvr,0.8594,20.2528,36934.07,1.1731,4,0.7964,0.2036,0.1824,0.0153,nvr-01,cam-001
2026-03-03T07:33:00Z,access-ctrl-01,access_controller,0.6217,8.3617,11122.56,0.5928,4,0.8765,0.1235,0.2335,0.0085,access-ctrl-01,nvr-01
2026-03-03T12:20:00Z,access-ctrl-01,access_controller,0.5298,10.7679,13287.21,0.5855,3,0.8729,0.1271,0.2677,0.0107,access-ctrl-01,access-ctrl-01
2026-03-01T11:09:00Z,cam-001,camera,1.0769,43.0605,77823.83,1.8235,7,0.6587,0.3413,0.1058,0.0302,cam-001,access-ctrl-01
2026-03-01T17:00:00Z,sensor-007,sensor,0.4603,3.6431,2119.58,0.1527,1,0.9051,0.0949,0.2850,0.0102,sensor-007,cam-001
2026-03-04T00:56:00Z,thermostat-03,thermostat,0.5025,5.7510,5427.19,0.4933,2,0.8596,0.1404,0.3167,0.0101,thermostat-03,sensor-007
2026-03-01T05:51:00Z,cam-001,camera,1.2116,60.4378,85790.85,2.0643,9,0.6410,0.3590,0.0839,0.0265,cam-001,thermostat-03
2026-03-03T12:57:00Z,access-ctrl-01,access_controller,0.5923,9.4916,12627.41,0.6279,2,0.8813,0.1187,0.2800,0.0088,access-ctrl-01,cam-001
2026-03-01T04:25:00Z,cam-001,camera,1.2975,61.1746,88459.61,2.2594,9,0.6591,0.3409,0.0892,0.0260,cam-001,access-ctrl-01
2026-03-01T06:42:00Z,cam-001,camera,1.2231,56.4648,96724.27,2.0635,9,0.6179,0.3821,0.0795,0.0340,cam-001,cam-001
2026-03-02T01:04:00Z,sensor-007,sensor,0.4327,2.5185,1272.36,0.1282,1,0.9150,0.0850,0.3447,0.0108,sensor-007,cam-001
2026-03-02T22:49:00Z,nvr-01,nvr,1.0754,21.0857,38504.79,1.4187,2,0.8325,0.1675,0.1735,0.0160,nvr-01,sensor-007
2026-03-04T00:30:00Z,thermostat-03,thermostat,0.5332,5.2667,6413.35,0.4640,4,0.8520,0.1480,0.3232,0.0110,thermostat-03,nvr-01
2026-03-04T08:02:00Z,plc-09,plc,0.7342,13.3990,17289.12,0.8987,1,0.9317,0.0683,0.2441,0.0126,plc-09,thermostat-03
2026-03-02T22:01:00Z,nvr-01,nvr,1.0617,19.9423,40864.35,1.4417,4,0.8122,0.1878,0.1730,0.0158,nvr-01,plc-09
2026-03-02T11:45:00Z,router-02,router,0.7056,30.9390,43018.74,1.8829,9,0.7015,0.2985,0.1556,0.0178,router-02,nvr-01
2026-03-02T08:40:00Z,router-02,router,0.7750,45.5959,67582.96,2.1719,6,0.7076,0.2924,0.1319,0.0226,router-02,router-02
2026-03-04T00:54:00Z,thermostat-03,thermostat,0.5011,5.8810,5549.05,0.5213,3,0.8679,0.1321,0.2830,0.0126,thermostat-03,router-02
2026-03-03T01:39:00Z,nvr-01,nvr,0.9319,19.8303,39124.02,1.2571,6,0.8021,0.1979,0.2047,0.0152,nvr-01,thermostat-03
2026-03-01T16:39:00Z,sensor-007,sensor,0.4765,2.9685,1621.13,0.1770,1,0.9075,0.0925,0.2896,0.0101,sensor-007,nvr-01
2026-03-02T22:36:00Z,nvr-01,nvr,0.9673,24.1856,53702.85,1.4515,6,0.8056,0.1944,0.1744,0.0119,nvr-01,sensor-007
2026-03-02T05:28:00Z,router-02,router,0.7728,38.2554,56975.08,1.9585,8,0.7333,0.2667,0.1368,0.0219,router-02,nvr-01
2026-03-01T03:39:00Z,cam-001,camera,1.2815,54.6656,99500.05,2.3999,10,0.6624,0.3376,0.0748,0.0333,cam-001,router-02
2026-03-03T23:50:00Z,thermostat-03,thermostat,0.4494,5.6297,5877.07,0.4727,3,0.8565,0.1435,0.3162,0.0136,thermostat-03,cam-001
2026-03-03T11:14:00Z,access-ctrl-01,access_controller,0.6217,9.3230,11207.99,0.6023,3,0.8959,0.1041,0.2388,0.0095,access-ctrl-01,thermostat-03
2026-03-04T02:44:00Z,plc-09,plc,0.8073,12.3092,19005.95,0.9572,5,0.9215,0.0785,0.1867,0.0129,plc-09,access-ctrl-01
2026-03-02T02:32:00Z,sensor-007,sensor,0.3892,5.0727,2496.04,0.2028,12,0.6988,0.3012,0.2696,0.0088,sensor-007,plc-09
2026-03-01T08:22:00Z,cam-001,camera,1.0945,118.5391,201692.23,2.6116,10,0.4799,0.5201,0.0584,0.0331,cam-001,sensor-007
2026-03-02T07:08:00Z,router-02,router,0.8874,31.2554,56108.69,2.1939,10,0.7048,0.2952,0.1250,0.0238,router-02,cam-001
2026-03-02T12:45:00Z,router-02,router,0.6946,32.2924,50065.42,1.8988,8,0.7168,0.2832,0.1548,0.0194,router-02,router-02
2026-03-01T02:56:00Z,cam-001,camera,1.2372,55.2535,98990.92,2.0713,8,0.6313,0.3687,0.0752,0.0337,cam-001,router-02
2026-03-01T04:38:00Z,cam-001,camera,1.1435,61.8740,102698.20,2.4092,7,0.6555,0.3445,0.0830,0.0331,cam-001,cam-001
2026-03-01T05:56:00Z,cam-001,camera,1.3379,57.7270,103902.84,1.9875,8,0.6426,0.3574,0.0761,0.0353,cam-001,cam-001
2026-03-02T16:31:00Z,router-02,router,0.7982,35.0439,62498.10,1.7003,9,0.7488,0.2512,0.1447,0.0236,router-02,cam-001
2026-03-04T01:43:00Z,thermostat-03,thermostat,0.5446,6.3994,8656.93,0.4901,4,0.8413,0.1587,0.2728,0.0118,thermostat-03,router-02
2026-03-01T01:33:00Z,cam-001,camera,1.1515,88.2313,145008.64,3.4178,10,0.4237,0.5763,0.0641,0.0311,cam-001,thermostat-03
2026-03-02T14:44:00Z,router-02,router,0.7490,31.9005,40655.42,1.5457,10,0.7023,0.2977,0.1601,0.0161,router-02,cam-001
2026-03-01T19:16:00Z,sensor-007,sensor,0.4054,3.0581,1403.44,0.1629,3,0.9193,0.0807,0.2732,0.0095,sensor-007,router-02
2026-03-02T12:14:00Z,router-02,router,0.7804,31.8490,47810.91,1.6230,6,0.7049,0.2951,0.1659,0.0186,router-02,sensor-007
2026-03-03T21:10:00Z,thermostat-03,thermostat,0.5587,6.7848,7098.52,0.5135,3,0.8795,0.1205,0.2983,0.0110,thermostat-03,router-02
2026-03-04T06:49:00Z,plc-09,plc,0.7426,13.1479,15216.09,1.0429,5,0.9341,0.0659,0.2034,0.0150,plc-09,thermostat-03
2026-03-01T19:42:00Z,sensor-007,sensor,0.4109,5.7793,4304.82,0.2587,11,0.6820,0.3180,0.2244,0.0104,sensor-007,plc-09
2026-03-03T21:00:00Z,thermostat-03,thermostat,0.4868,6.6321,8090.29,0.4971,1,0.8433,0.1567,0.2444,0.0130,thermostat-03,sensor-007
2026-03-02T03:58:00Z,router-02,router,0.7979,35.1675,57519.94,1.9213,9,0.7438,0.2562,0.1362,0.0177,router-02,thermostat-03
2026-03-02T05:40:00Z,router-02,router,0.8993,34.5821,50006.49,2.0564,8,0.7221,0.2779,0.1253,0.0220,router-02,router-02
2026-03-02T22:11:00Z,nvr-01,nvr,0.9980,22.7157,44954.70,1.2204,2,0.8283,0.1717,0.1860,0.0162,nvr-01,router-02
2026-03-04T07:14:00Z,plc-09,plc,0.6932,12.9516,16615.06,0.8195,4,0.9164,0.0836,0.2102,0.0144,plc-09,nvr-01
2026-03-03T02:39:00Z,nvr-01,nvr,0.8158,15.3831,30888.34,1.1599,4,0.8206,0.1794,0.2161,0.0155,nvr-01,plc-09
2026-03-03T12:30:00Z,access-ctrl-01,access_controller,0.5904,7.9557,10538.36,0.5363,1,0.8922,0.1078,0.2931,0.0091,access-ctrl-01,nvr-01
2026-03-03T17:04:00Z,thermostat-03,thermostat,0.4873,6.3696,7043.03,0.4633,3,0.8536,0.1464,0.2610,0.0108,thermostat-03,access-ctrl-01
2026-03-04T11:05:00Z,plc-09,plc,0.6909,11.7536,16276.05,0.8696,1,0.9296,0.0704,0.2219,0.0130,plc-09,thermostat-03
2026-03-02T12:28:00Z,router-02,router,0.8023,27.5100,52035.43,1.9361,10,0.7403,0.2597,0.1477,0.0187,router-02,plc-09
2026-03-01T06:34:00Z,cam-001,camera,1.1346,59.6654,87027.60,2.3049,10,0.5913,0.4087,0.0814,0.0328,cam-001,router-02
2026-03-01T02:38:00Z,cam-001,camera,1.2131,55.8414,90889.88,2.3606,9,0.6278,0.3722,0.0891,0.0327,cam-001,cam-001
2026-03-01T01:24:00Z,cam-001,camera,1.1657,60.9070,106816.05,2.1224,11,0.6237,0.3763,0.0809,0.0339,cam-001,cam-001
2026-03-01T05:32:00Z,cam-001,camera,1.3570,64.1523,94571.63,2.2447,9,0.6153,0.3847,0.0879,0.0302,cam-001,cam-001
2026-03-02T10:05:00Z,router-02,router,0.7470,32.4621,51905.83,2.0719,6,0.6915,0.3085,0.1459,0.0176,router-02,cam-001
2026-03-03T12:18:00Z,access-ctrl-01,access_controller,0.5374,9.1047,11384.85,0.5918,1,0.8630,0.1370,0.2855,0.0093,access-ctrl-01,router-02
2026-03-01T23:36:00Z,sensor-007,sensor,0.3740,4.6698,3750.98,0.1852,7,0.8162,0.1838,0.2758,0.0091,sensor-007,access-ctrl-01
2026-03-02T16:00:00Z,router-02,router,0.7804,29.9113,45231.01,1.6315,8,0.7168,0.2832,0.1697,0.0180,router-02,sensor-007
2026-03-03T05:12:00Z,nvr-01,nvr,0.9711,19.9979,36308.57,1.2764,2,0.7951,0.2049,0.2053,0.0139,nvr-01,router-02
2026-03-03T07:03:00Z,access-ctrl-01,access_controller,0.5532,21.9603,24953.42,0.8935,7,0.6809,0.3191,0.1843,0.0090,access-ctrl-01,nvr-01
2026-03-03T12:19:00Z,access-ctrl-01,access_controller,0.5100,8.1903,10365.27,0.6171,1,0.8727,0.1273,0.2846,0.0084,access-ctrl-01,access-ctrl-01
2026-03-03T03:15:00Z,nvr-01,nvr,0.9078,25.5589,90117.57,1.6810,5,0.6624,0.3376,0.1830,0.0149,nvr-01,access-ctrl-01
2026-03-01T22:51:00Z,sensor-007,sensor,0.3709,2.4962,1272.72,0.1497,2,0.8968,0.1032,0.3737,0.0103,sensor-007,nvr-01
2026-03-01T18:07:00Z,sensor-007,sensor,0.4712,2.9977,1897.68,0.1788,1,0.9154,0.0846,0.2893,0.0116,sensor-007,sensor-007
2026-03-02T19:44:00Z,nvr-01,nvr,0.9647,22.4475,34969.79,1.2935,3,0.8136,0.1864,0.1923,0.0155,nvr-01,sensor-007
2026-03-03T06:37:00Z,access-ctrl-01,access_controller,0.5968,9.4076,10919.90,0.6169,1,0.8840,0.1160,0.2694,0.0079,access-ctrl-01,nvr-01
2026-03-03T14:24:00Z,access-ctrl-01,access_controller,0.5197,7.2038,8145.27,0.5445,2,0.8580,0.1420,0.2763,0.0098,access-ctrl-01,access-ctrl-01
