device_id,device_type,flow_duration_mean,packet_rate,byte_volume,port_entropy,unique_dest_ips,tcp_ratio,udp_ratio,iat_mean,iat_std
plug-14,smart_plug,0.375546,3.696946,1067.147809,0.151082,1.91,0.459773,0.510084,0.319944,0.011719
cam-004,camera,1.347274,53.505761,77323.937512,1.868843,10.1,0.588851,0.427874,0.105897,0.030583
sensor-24,sensor,0.505849,3.598058,1556.05222,0.2166,0.63,0.92899,0.083576,0.305749,0.005128
router-08,router,0.995478,29.380216,41102.295237,1.815441,8.36,0.727697,0.252502,0.119557,0.023583
nvr-01,nvr,1.224,24.255483,38739.232908,1.163622,3.0,0.768,0.204521,0.193828,0.01743
access-ctrl-04,access_controller,0.712141,11.30348,12192.711485,0.629215,2.7,0.790397,0.225224,0.251864,0.007087
thermostat-24,thermostat,0.681687,6.643531,4549.456524,0.300664,3.41,0.655099,0.336137,0.226118,0.01571
plug-22,smart_plug,0.353087,3.501568,1409.752595,0.070745,0.7,0.485161,0.537943,0.31269,0.009021
cam-005,camera,1.291037,55.035232,81757.107178,1.768503,12.23,0.576747,0.413468,0.088422,0.027177
sensor-27,sensor,0.520015,3.566513,2357.766814,0.146441,0.75,0.837704,0.146964,0.273033,0.010283
router-05,router,0.998601,33.509951,55691.956111,2.337603,9.93,0.59629,0.391806,0.141446,0.025601
nvr-04,nvr,1.018611,27.060272,51927.599614,1.341808,6.53,0.699861,0.289034,0.191019,0.011349
access-ctrl-06,access_controller,0.695522,10.638064,12324.955549,0.66906,2.72,0.751067,0.228429,0.254958,0.007058
thermostat-09,thermostat,0.775272,7.756532,5333.342733,0.427132,4.61,0.712347,0.26514,0.23426,0.014125
plug-19,smart_plug,0.380681,2.351333,1124.475358,0.128643,1.87,0.465741,0.521758,0.328545,0.010278
cam-005,camera,1.247215,44.49519,81701.288931,2.199744,11.04,0.627042,0.378824,0.103261,0.028595
sensor-21,sensor,0.583984,3.90034,2467.587013,0.078166,2.42,0.780983,0.191606,0.24716,0.006836
router-14,router,0.733704,27.506726,65223.59092,1.78439,5.58,0.618716,0.409994,0.125412,0.017979
nvr-03,nvr,1.027339,20.964146,46450.036933,1.206789,5.58,0.760575,0.168192,0.179329,0.018928
access-ctrl-01,access_controller,0.670219,7.997586,9317.118789,0.676558,5.02,0.759322,0.20496,0.250738,0.012522
thermostat-16,thermostat,0.740644,5.623,5404.16714,0.372435,2.87,0.724551,0.295955,0.2016,0.016226
plug-11,smart_plug,0.410278,3.354472,1196.772041,0.119041,2.97,0.502497,0.473139,0.352979,0.01198
cam-006,camera,1.044475,61.596176,85355.093317,2.114026,10.5,0.566984,0.390915,0.089672,0.04085
sensor-07,sensor,0.463337,3.456229,1341.487448,0.122237,3.26,0.881038,0.092645,0.313477,0.008332
router-08,router,0.880519,40.278284,42841.22149,2.1321,8.55,0.726865,0.232326,0.126646,0.019408
nvr-04,nvr,0.947866,25.045431,38335.16085,1.739229,4.54,0.715714,0.267766,0.191223,0.019838
access-ctrl-04,access_controller,0.782457,9.709217,12123.382411,0.694936,2.25,0.872684,0.149709,0.253922,0.011352
thermostat-13,thermostat,0.669576,7.032519,4263.995978,0.328302,1.86,0.738018,0.282808,0.206824,0.013031
plug-29,smart_plug,0.463746,3.796867,988.175693,0.061621,1.48,0.500148,0.466448,0.320412,0.011462
cam-006,camera,1.426435,58.167281,81109.114622,2.658474,8.1,0.59307,0.385779,0.078617,0.030537
sensor-21,sensor,0.632214,3.366902,1780.285905,0.150595,2.96,0.820624,0.150953,0.279224,0.010199
router-05,router,0.823797,33.119487,63825.80636,1.971416,9.82,0.570041,0.407482,0.145357,0.029377
nvr-01,nvr,0.977915,18.767397,40007.296991,1.69284,2.32,0.739275,0.235023,0.186554,0.013808
access-ctrl-03,access_controller,0.558561,8.64589,10329.042627,0.738736,2.2,0.809329,0.212222,0.214384,0.007954
thermostat-20,thermostat,0.684573,7.671857,4238.280054,0.407634,4.59,0.729027,0.319289,0.225942,0.013264
plug-22,smart_plug,0.379957,3.77334,1173.019594,0.078092,1.44,0.512859,0.478228,0.350661,0.011506
cam-004,camera,1.261606,45.40432,69775.061133,2.204027,5.53,0.669001,0.316406,0.104375,0.035269
sensor-24,sensor,0.421005,4.277221,2772.693866,0.194104,1.76,0.826028,0.155147,0.298596,0.006768
router-08,router,0.85307,32.53383,62967.211477,2.210024,4.75,0.703204,0.296,0.123794,0.021558
nvr-05,nvr,1.213714,17.252763,46119.20496,1.403101,3.05,0.790571,0.224871,0.183718,0.017109
access-ctrl-06,access_controller,0.778145,9.348251,9717.018518,0.713038,2.0,0.785636,0.191697,0.257165,0.011974
thermostat-13,thermostat,0.707964,5.182971,3919.044951,0.351436,3.6,0.700977,0.305764,0.231135,0.015541
plug-22,smart_plug,0.388401,2.62994,1573.226862,0.097239,0.0,0.527357,0.460397,0.340607,0.009002
cam-003,camera,1.283454,51.212697,89779.821795,2.385221,7.35,0.586648,0.388594,0.111075,0.024406
sensor-27,sensor,0.63146,4.910699,2463.740848,0.151209,4.0,0.850863,0.123967,0.285362,0.01046
router-02,router,1.01058,35.434467,47330.01029,1.802885,5.86,0.74653,0.238557,0.134929,0.020481
nvr-05,nvr,1.1726,23.084408,38091.018362,1.254182,4.36,0.73138,0.286979,0.202649,0.016334
access-ctrl-05,access_controller,0.58657,7.829879,13620.370505,0.839012,3.81,0.751761,0.208426,0.214031,0.010128
thermostat-20,thermostat,0.800064,7.835873,5319.498894,0.309167,1.58,0.759977,0.224013,0.219246,0.01451
plug-29,smart_plug,0.409993,3.214191,1171.451908,0.118045,1.03,0.512642,0.461776,0.331835,0.008944
cam-006,camera,1.141926,55.411688,76597.579899,2.257403,12.16,0.594837,0.41444,0.079613,0.035615
sensor-27,sensor,0.656684,3.748904,2671.820268,0.107214,0.62,0.890122,0.114116,0.239306,0.005609
router-14,router,0.915708,27.632884,65044.981366,2.195392,7.35,0.750691,0.229638,0.133424,0.019016
nvr-04,nvr,0.883836,16.9647,53135.395738,1.289425,3.89,0.725501,0.279602,0.181928,0.012391
access-ctrl-04,access_controller,0.737299,10.765667,9068.172403,0.630749,3.73,0.77398,0.200785,0.246931,0.007754
thermostat-09,thermostat,0.739483,7.178649,3827.789772,0.398167,2.68,0.656237,0.301789,0.209654,0.015984
plug-11,smart_plug,0.340758,3.604361,827.375204,0.107314,3.26,0.503837,0.501186,0.346121,0.012745
cam-005,camera,1.15189,48.657198,97851.546399,2.66997,9.96,0.68449,0.264069,0.087657,0.035975
sensor-07,sensor,0.521629,4.041204,2621.575318,0.111985,1.6,0.914121,0.079083,0.314635,0.008149
router-05,router,1.021449,28.165255,63100.083312,1.723611,6.99,0.667963,0.294391,0.131282,0.022929
nvr-01,nvr,1.031581,17.298723,34618.909301,1.50488,3.97,0.751163,0.259583,0.162902,0.017081
access-ctrl-03,access_controller,0.601892,10.886344,8838.758807,0.512144,2.57,0.840808,0.140631,0.256259,0.009981
thermostat-09,thermostat,0.699743,5.369023,3866.878168,0.446549,3.25,0.707723,0.298234,0.227964,0.014024
plug-11,smart_plug,0.418127,3.395548,1492.188287,0.091748,0.62,0.477818,0.528681,0.352734,0.012518
cam-002,camera,1.446646,52.450633,97835.785513,1.884436,6.83,0.607727,0.394305,0.081581,0.031663
sensor-24,sensor,0.447378,2.893213,1990.541165,0.150665,1.97,0.9137,0.031769,0.327562,0.006346
router-02,router,0.864937,34.146772,41115.645192,1.91302,7.6,0.677151,0.304747,0.136303,0.015824
nvr-02,nvr,0.912768,22.296785,34308.595092,1.54561,4.1,0.733079,0.271549,0.190483,0.014604
access-ctrl-04,access_controller,0.712384,10.602451,12348.398189,0.763491,2.13,0.819081,0.184761,0.260037,0.007777
thermostat-16,thermostat,0.755207,5.341316,4309.107929,0.460686,3.84,0.703515,0.279492,0.236417,0.015534
plug-29,smart_plug,0.370791,2.365409,804.230642,0.070659,1.3,0.488977,0.525036,0.351381,0.012993
cam-001,camera,1.140471,62.064051,98919.114837,1.833883,8.02,0.640713,0.340566,0.104577,0.039717
sensor-07,sensor,0.627352,3.586936,2120.232804,0.182166,4.34,0.873816,0.113787,0.252193,0.005976
router-02,router,0.941066,37.78237,49232.416209,2.128778,5.77,0.663957,0.283129,0.127202,0.024001
nvr-02,nvr,1.127581,20.132801,53038.443007,1.357442,4.26,0.810657,0.189415,0.163181,0.012173
access-ctrl-05,access_controller,0.584269,8.538281,12622.05417,0.715148,4.38,0.802415,0.196515,0.217628,0.007202
thermostat-20,thermostat,0.780604,5.477848,4417.320552,0.492922,2.88,0.74764,0.268951,0.215699,0.017937
plug-25,smart_plug,0.485575,4.00035,1480.054383,0.118007,2.27,0.440521,0.518409,0.334744,0.010255
cam-001,camera,1.145515,60.383324,94905.04027,1.917447,12.48,0.727911,0.261943,0.111682,0.035884
sensor-07,sensor,0.59627,5.604546,1647.454077,0.174454,1.92,0.864721,0.11428,0.270612,0.008336
router-05,router,0.838958,27.991786,44089.952442,1.855357,6.16,0.626798,0.345913,0.131986,0.027136
nvr-03,nvr,0.945983,20.603772,32673.15904,1.330829,5.7,0.728146,0.323073,0.169929,0.017757
access-ctrl-03,access_controller,0.681878,10.93216,11180.22416,0.510922,4.45,0.87123,0.109759,0.220219,0.010692
thermostat-16,thermostat,0.701263,7.616247,5180.691027,0.389781,3.01,0.732527,0.263919,0.204576,0.017796
plug-14,smart_plug,0.360967,2.614669,779.277661,0.069927,0.0,0.546547,0.4299,0.361255,0.012314
cam-003,camera,1.278659,58.743515,69846.170777,1.801061,9.67,0.653798,0.325916,0.099676,0.028475
sensor-27,sensor,0.525408,4.318517,1983.640629,0.107714,1.58,0.885656,0.077673,0.283732,0.0052
router-08,router,0.923062,36.918677,43686.798697,2.073768,6.75,0.750626,0.248501,0.118268,0.028978
nvr-01,nvr,1.009662,23.411237,37265.401928,1.324475,7.16,0.712164,0.256747,0.20406,0.01193
access-ctrl-05,access_controller,0.649159,7.593076,10304.649767,0.68014,3.5,0.785142,0.180627,0.224557,0.008941
thermostat-13,thermostat,0.73393,7.524121,5601.238139,0.305731,1.76,0.722131,0.272014,0.220666,0.013763
plug-19,smart_plug,0.429388,2.241896,792.704973,0.1418,2.01,0.484027,0.548027,0.315323,0.014241
cam-002,camera,1.094483,56.254895,88580.598403,2.181612,14.42,0.718508,0.267571,0.082618,0.036025
sensor-24,sensor,0.587713,3.192492,1937.67936,0.204009,0.27,0.844648,0.20485,0.272726,0.007776
router-05,router,0.755319,28.40059,68068.538534,1.715682,11.12,0.667193,0.337383,0.149202,0.023839
nvr-06,nvr,1.084405,17.032721,52053.193765,1.259223,5.32,0.775496,0.243761,0.200092,0.013572
access-ctrl-01,access_controller,0.711518,8.420373,9362.672475,0.496491,1.96,0.776538,0.192248,0.215062,0.010288
thermostat-20,thermostat,0.77502,5.766232,3869.861269,0.480986,3.49,0.664255,0.304745,0.235808,0.015794
plug-29,smart_plug,0.40791,3.974268,1380.492066,0.138155,0.97,0.491771,0.465893,0.346503,0.010269
cam-005,camera,1.213575,56.905097,95279.950069,2.633061,7.75,0.588733,0.371276,0.092372,0.038739
sensor-07,sensor,0.568096,4.366949,2031.7983,0.132504,2.05,0.769538,0.178667,0.272111,0.007271
router-17,router,1.021078,31.807835,64989.763174,1.678478,11.0,0.760219,0.244969,0.150605,0.020836
nvr-06,nvr,1.184365,22.096226,53955.35246,1.350415,6.41,0.697432,0.241834,0.163737,0.012188
access-ctrl-05,access_controller,0.558973,8.688945,9241.92662,0.624321,2.99,0.79367,0.234938,0.243731,0.00857
thermostat-04,thermostat,0.7151,5.290782,4845.918709,0.452274,4.07,0.758843,0.240662,0.200187,0.014819
plug-19,smart_plug,0.446753,2.948773,843.325122,0.058232,2.23,0.498842,0.506069,0.303769,0.012505
cam-001,camera,1.283064,54.061519,79240.922667,2.642439,9.77,0.612589,0.340923,0.102452,0.024933
sensor-24,sensor,0.656911,4.791456,1857.466686,0.146421,3.03,0.829741,0.200597,0.246129,0.010295
router-05,router,0.936085,30.723956,66988.91122,2.083997,8.47,0.668436,0.351689,0.129123,0.017422
nvr-05,nvr,1.289663,17.288731,38205.309447,1.158158,5.2,0.798326,0.228142,0.209248,0.012321
access-ctrl-04,access_controller,0.707592,8.308871,9365.517714,0.854774,1.28,0.825114,0.143296,0.212894,0.009416
thermostat-04,thermostat,0.783372,6.575346,3921.591288,0.295003,4.1,0.707094,0.314392,0.224289,0.017015
plug-14,smart_plug,0.357254,3.775622,1587.059194,0.098087,0.79,0.507677,0.455519,0.352401,0.009526
cam-003,camera,1.079083,57.210303,80375.43805,2.23357,11.57,0.694653,0.298425,0.115971,0.026663
sensor-07,sensor,0.630805,4.049337,2213.685903,0.189664,3.1,0.875014,0.156658,0.270848,0.004779
router-14,router,0.850024,28.208576,53710.933787,1.748585,3.66,0.671254,0.298242,0.149267,0.017818
nvr-01,nvr,1.024247,23.663577,55550.224095,1.127441,4.65,0.786736,0.219255,0.189478,0.011354
access-ctrl-02,access_controller,0.745972,7.665234,10078.16805,0.761754,3.01,0.775869,0.229375,0.241764,0.007176
thermostat-13,thermostat,0.735014,6.854463,4146.823252,0.370051,3.65,0.712264,0.221965,0.200462,0.014028
plug-29,smart_plug,0.4452,3.365979,1421.117305,0.141485,1.38,0.504929,0.471611,0.31503,0.013258
cam-004,camera,1.330637,44.033027,91617.282932,2.732074,6.39,0.57745,0.39367,0.08348,0.029676
sensor-24,sensor,0.521872,4.633778,2554.66448,0.225298,2.58,0.801306,0.196885,0.318804,0.010807
router-08,router,0.816475,34.66615,62196.592732,2.180196,10.27,0.680139,0.291995,0.124111,0.018075
nvr-03,nvr,0.961237,25.914635,40547.325137,1.362081,6.48,0.769718,0.239214,0.179669,0.013379
access-ctrl-02,access_controller,0.686555,11.020249,10854.707072,0.718894,1.96,0.831712,0.157819,0.241088,0.009323
thermostat-09,thermostat,0.817897,7.692349,5447.30792,0.303251,2.99,0.706295,0.253126,0.206161,0.013228
plug-14,smart_plug,0.429605,2.945756,1631.077024,0.078862,2.07,0.4421,0.552206,0.336813,0.010079
cam-005,camera,1.289718,56.295052,92945.23005,2.731948,10.51,0.690298,0.324413,0.08671,0.033338
sensor-21,sensor,0.528632,5.072106,1630.144081,0.253353,0.8,0.875354,0.08387,0.308796,0.006592
router-11,router,0.957942,39.820332,48071.076817,1.905839,6.37,0.718096,0.278762,0.129832,0.02619
nvr-04,nvr,1.269365,22.859704,56360.714178,1.656074,2.01,0.721452,0.246263,0.173257,0.018757
access-ctrl-01,access_controller,0.643881,10.800317,13894.489748,0.715714,4.39,0.80631,0.153143,0.228713,0.0096
thermostat-24,thermostat,0.837413,7.531828,5227.744721,0.313649,1.68,0.716548,0.289564,0.221876,0.019182
plug-25,smart_plug,0.366529,2.223548,1593.922905,0.13899,0.58,0.491729,0.461068,0.321398,0.011947
cam-004,camera,1.192964,58.847851,83390.318686,2.407118,6.64,0.635697,0.338854,0.097178,0.039416
sensor-12,sensor,0.426742,3.013797,2488.669918,0.144014,2.51,0.910298,0.051386,0.273249,0.00419
router-17,router,0.898635,35.161452,52501.55741,1.88978,9.65,0.670342,0.343501,0.153361,0.020109
nvr-01,nvr,1.038862,27.815404,37430.383518,1.684835,7.11,0.704492,0.249499,0.204766,0.01894
access-ctrl-06,access_controller,0.622733,8.35858,11098.623824,0.586576,3.2,0.767546,0.248076,0.244237,0.008713
thermostat-09,thermostat,0.657904,7.42613,4179.341236,0.292669,0.81,0.66474,0.313428,0.225042,0.017182
plug-11,smart_plug,0.462876,2.51786,1559.499335,0.090045,1.12,0.530288,0.507021,0.318368,0.008109
cam-004,camera,1.25872,44.677588,100111.006417,2.014371,8.92,0.61943,0.372955,0.081078,0.030519
sensor-24,sensor,0.412988,5.150503,2630.046232,0.185016,1.38,0.911319,0.072126,0.284042,0.006328
router-14,router,0.763173,38.798335,59159.11708,2.099298,8.33,0.671253,0.315813,0.15003,0.017914
nvr-04,nvr,1.250769,26.135588,46019.863514,1.173945,4.28,0.730248,0.295329,0.162613,0.010901
access-ctrl-05,access_controller,0.575419,9.246343,13110.159668,0.549961,4.09,0.732914,0.266118,0.228554,0.011966
thermostat-24,thermostat,0.710355,8.304685,4849.225964,0.311461,4.69,0.707703,0.253244,0.212273,0.013765
plug-11,smart_plug,0.400099,3.674395,1470.112395,0.122995,1.79,0.486416,0.507816,0.346513,0.009906
cam-005,camera,1.388763,55.209442,84336.103427,2.405326,7.4,0.70209,0.311642,0.112411,0.033871
sensor-24,sensor,0.594693,3.633597,1155.545213,0.118492,0.54,0.850342,0.18888,0.268395,0.006917
router-02,router,0.90021,40.871012,60781.269412,1.80731,7.56,0.628822,0.354238,0.144434,0.018835
nvr-04,nvr,1.106211,26.532567,40220.670978,1.592507,3.92,0.811364,0.151516,0.177148,0.013341
access-ctrl-05,access_controller,0.648116,11.672628,9015.775306,0.513342,2.25,0.800363,0.211436,0.24989,0.009507
thermostat-24,thermostat,0.63176,7.030007,4458.071571,0.296404,4.72,0.75189,0.264545,0.205754,0.013475
plug-29,smart_plug,0.386482,3.155581,1458.180538,0.100987,3.28,0.453253,0.567402,0.336336,0.009625
cam-005,camera,1.354222,59.023297,71329.676666,2.49794,9.84,0.702207,0.309799,0.103494,0.024409
sensor-18,sensor,0.655758,2.842858,2372.617485,0.10062,2.83,0.907857,0.087651,0.25791,0.010365
router-11,router,0.784975,27.550019,46091.261347,2.193716,9.79,0.733396,0.227804,0.147741,0.02851
nvr-04,nvr,1.00963,19.745336,37715.33191,1.380703,2.47,0.693051,0.275943,0.198366,0.015324
access-ctrl-01,access_controller,0.66962,11.449711,14021.582783,0.559373,1.45,0.853198,0.111032,0.241574,0.00801
thermostat-20,thermostat,0.66662,6.915333,4420.066318,0.334312,2.14,0.719913,0.231648,0.232013,0.014505
plug-14,smart_plug,0.450823,2.986414,1419.034455,0.133753,0.53,0.510136,0.48674,0.359519,0.012227
cam-001,camera,1.359812,65.762164,74437.486355,2.522603,10.25,0.616699,0.403153,0.094227,0.036518
sensor-12,sensor,0.645548,4.179239,1986.97996,0.203634,2.84,0.772631,0.193897,0.27876,0.005028
router-02,router,1.006355,26.265171,48666.828234,1.844192,4.52,0.683928,0.27022,0.127052,0.02473
nvr-04,nvr,1.244316,16.693629,33687.137413,1.244962,7.43,0.716512,0.298794,0.200145,0.012494
access-ctrl-02,access_controller,0.705042,9.87578,9868.342235,0.672923,0.66,0.867653,0.123485,0.256147,0.007455
thermostat-04,thermostat,0.719429,5.165066,5178.143378,0.328674,0.55,0.680398,0.32209,0.216824,0.015237
plug-19,smart_plug,0.487372,2.914896,1090.99305,0.126666,2.28,0.426368,0.537214,0.325079,0.008173
cam-002,camera,1.168304,46.027238,94503.503665,1.999094,7.92,0.632008,0.318183,0.113254,0.035625
sensor-07,sensor,0.591619,4.624236,2583.621565,0.101064,4.24,0.907701,0.123759,0.253059,0.008899
router-02,router,0.882826,27.590865,60379.498511,2.202585,10.29,0.642229,0.386819,0.134406,0.025497
nvr-06,nvr,1.239297,26.846103,55124.584934,1.563572,4.04,0.779657,0.173247,0.175455,0.011389
access-ctrl-01,access_controller,0.74547,9.161816,13507.574675,0.776023,5.3,0.809659,0.187676,0.248739,0.012581
thermostat-09,thermostat,0.672089,6.24571,4017.654149,0.399693,2.49,0.707693,0.269328,0.201057,0.019239
plug-14,smart_plug,0.460803,3.659548,1601.244246,0.120838,0.42,0.53505,0.473933,0.357073,0.011633
cam-006,camera,1.364107,52.589713,81537.028547,1.868254,8.72,0.656167,0.350407,0.106608,0.034475
sensor-07,sensor,0.572697,5.188409,1382.185148,0.138366,2.16,0.850546,0.136398,0.247983,0.004717
router-17,router,0.949048,30.971598,50923.164741,1.698479,3.73,0.594524,0.341118,0.125054,0.017062
nvr-01,nvr,1.065208,25.255425,51452.461898,1.413642,5.15,0.712608,0.309924,0.183692,0.01755
access-ctrl-03,access_controller,0.753881,11.505761,10383.830232,0.730075,1.37,0.817882,0.170625,0.241495,0.008004
thermostat-24,thermostat,0.747223,7.962856,3991.079829,0.372532,3.0,0.670848,0.306773,0.208899,0.013897
plug-14,smart_plug,0.373539,2.57016,787.998581,0.129871,0.58,0.523129,0.439259,0.335951,0.013739
cam-001,camera,1.293516,44.699493,81549.348745,2.439521,12.91,0.617279,0.352786,0.084365,0.03562
sensor-24,sensor,0.465623,2.803591,2803.372002,0.102009,2.29,0.812661,0.170431,0.251296,0.004731
router-17,router,0.787176,43.253433,41678.627584,1.667534,7.22,0.690982,0.271174,0.146155,0.028974
nvr-01,nvr,0.919012,20.125053,53100.852081,1.457724,2.0,0.774625,0.178609,0.170006,0.011374
access-ctrl-06,access_controller,0.614875,11.852547,13171.305484,0.639484,2.93,0.853215,0.138891,0.250681,0.007421
thermostat-04,thermostat,0.75435,5.61001,3871.788194,0.447391,2.22,0.679668,0.297772,0.213917,0.018145
plug-29,smart_plug,0.360141,3.744883,1398.624012,0.071925,1.3,0.483816,0.471117,0.344479,0.012323
cam-005,camera,1.29298,52.462796,81694.251216,2.656282,10.1,0.630234,0.359822,0.08652,0.035619
sensor-12,sensor,0.560575,2.942739,1723.351225,0.187316,1.67,0.82056,0.157208,0.252364,0.00546
router-02,router,0.834227,27.635352,40742.151492,2.124877,10.01,0.625188,0.348974,0.121972,0.027952
nvr-01,nvr,0.956541,20.224718,48412.761743,1.470294,4.85,0.798934,0.14782,0.196211,0.016655
access-ctrl-04,access_controller,0.604053,7.928639,9866.560228,0.831098,3.61,0.742606,0.211789,0.253812,0.010605
thermostat-20,thermostat,0.752856,5.162946,4373.24155,0.344924,2.78,0.701802,0.265863,0.230816,0.012954
plug-11,smart_plug,0.40342,2.656012,1466.676056,0.102261,1.73,0.471341,0.512549,0.344887,0.012156
cam-006,camera,1.162713,52.888525,81862.114152,2.457376,12.45,0.611736,0.339287,0.098891,0.037438
sensor-18,sensor,0.469797,2.986241,1662.48917,0.187441,3.54,0.915298,0.074794,0.282734,0.009965
router-08,router,0.773926,32.908066,55660.380085,2.184362,5.53,0.65233,0.374147,0.151152,0.025319
